CellID,X,Y,cluster_name
7302,467.7320862,2521.51709,CD31+TAM
7303,1798.979492,2523.70874,APC T help
7304,4211.964844,2522.035156,APC T help
7305,5488.131348,2521.572754,T help
7306,1700.966431,2521.66333,Proliferating Tumor APCs
7307,3346.281982,2523.672852,APC T help
7308,3402.187744,2522.886963,APC T help
7309,3513.493408,2523.478516,Treg
7310,3713.270264,2522.15918,CD31+TAM
7311,4356.990234,2522.974609,MPs
7312,1974.207275,2524.934326,APC T help
7313,2346.79126,2524.067383,CAFs
7314,2601.670654,2524.269775,B cells
7315,4674.897949,2524.712402,None Artefacts
7316,714.7312622,2524.060547,IDO-1+ Tumor APCs
7317,1199.223145,2524.981445,IDO-1+ Tumor APCs
7318,1277.667969,2525.347168,IDO-1+ Tumor APCs
7319,2882.825928,2522.474365,APC T help
7320,4284.385742,2525.315186,Proliferative MPs
7321,5298.820313,2525.040771,CD31+TAM
7322,998.8474731,2525.727783,IDO-1+ Tumor APCs
7323,2183.3125,2523.607178,CAFs
7324,2249.303467,2518.361572,CAFs
7325,2657.164795,2526.159424,B cells
7326,3453.593018,2526.627441,APC T help
7327,5878.77002,2523.685303,Tumor APCs
7328,3309.744385,2526.854736,APC T help
7329,3910.420166,2526.455566,None Artefacts
7330,4749.635254,2526.961182,Tumor APCs
7331,4890.583496,2526.060303,MPs
7332,5053.811035,2527.196533,APC T help
7333,5453.209473,2526.926514,Proliferative MPs
7334,1309.699219,2527.535645,TAM
7335,3073.695068,2529.439453,Endothelial
7336,3607.318115,2527.926514,Inflammatory Monocytes
7337,3750.747314,2528.374268,Treg
7338,5950.436523,2530.544189,Tumor APCs
7339,2059.851318,2527.750977,B cells
7340,2532.317383,2528.533691,Tcyt
7341,4237.831543,2529.15918,MPs
7342,4409.992676,2528.931641,APC T help
7343,4435.698242,2529.867432,APC T help
7344,4654.977539,2528.362061,T help
7345,612.9078979,2529.556396,CD31+TAM
7346,742.9394531,2530.959717,IDO-1+ Tumor APCs
7347,1613.766846,2530.390869,IDO-1+ Tumor APCs
7348,1944.87207,2529.336914,B cells
7349,2748.944092,2529.402588,APC T help
7350,3688.884033,2530.013428,T help
7351,5368.560547,2531.020508,Tumor APCs
7352,4863.29834,2530.791016,APC T help
7353,5700.665039,2530.829346,None Artefacts
7354,2503.575195,2532.707764,B cells
7355,2962.953369,2533.355225,CD31+TAM
7356,3584.540039,2531.835205,APC T help
7357,4467.671875,2530.148193,Proliferative MPs
7358,5385.6875,2532.391113,Tumor APCs
7359,584.1221313,2532.23291,APC T help
7360,2929.439209,2533.116455,Treg
7361,1119.424683,2533.754883,B cells
7362,4572.961914,2533.918213,Proliferative MPs
7363,5659.268555,2533.7146,None Artefacts
7364,5929.951172,2534.911865,Tumor APCs
7365,5966.525391,2532.949219,TAM
7366,1248.803833,2534.339111,IDO-1+ Tumor APCs
7367,3052.193848,2534.950684,APC T help
7368,4266.494141,2534.99707,APC T help
7369,5586.015625,2534.4375,None Artefacts
7370,2824.30835,2534.157227,CD31+TAM
7371,5799.422852,2540.747559,Inflammatory Monocytes
7372,3424.61499,2536.185059,APC T help
7373,3545.517334,2536.513184,APC T help
7374,4539.208008,2535.837646,CD31+TAM
7375,5410.023926,2537.037598,Proliferating Tumor APCs
7376,847.6419067,2537.802246,CD31+TAM
7377,942.276062,2538.063721,TAM
7378,5866.825684,2538.679443,Tumor APCs
7379,5903.23584,2538.580322,Tumor APCs
7380,1433.648682,2536.165771,APC T help
7381,2386.963623,2539.886963,CAFs
7382,2461.930664,2538.609375,Inflammatory Monocytes
7383,2913.232666,2537.798828,APC T help
7384,3250.258545,2538.793213,IDO-1+ Tumor APCs
7385,3870.690186,2539.868896,Treg
7386,765.5406494,2539.658691,IDO-1+ Tumor APCs
7387,1514.085938,2539.484619,Tumor APCs
7388,1636.5,2539.563965,None2 Immune/cancer Artefacts
7389,1674.526123,2539.459473,IDO-1+ Tumor APCs
7390,2724.578857,2539.541992,B cells
7391,3499.647461,2540.88208,B cells
7392,4031.740723,2539.492676,MPs
7393,4155.238281,2539.323242,Proliferative MPs
7394,4327.662109,2539.395264,MPs
7395,5020.13623,2539.598389,None Artefacts
7396,1166.010742,2540.859375,IDO-1+ Tumor APCs
7397,2477.577637,2541.091797,B cells
7398,401.308075,2546.806885,CD31+TAM
7399,1812.192993,2541.782227,APC T help
7400,2799.37793,2541.813965,CD31+TAM
7401,2874.452393,2542.873291,APC T help
7402,3462.394531,2542.223633,APC T help
7403,4988.789063,2541.467529,None Artefacts
7404,5242.492188,2541.775146,Tumor APCs
7405,1062.693359,2543.179199,TAM
7406,2331.303711,2542.712891,CAFs
7407,2413.469971,2543.012451,CAFs
7408,2631.920654,2543.132324,B cells
7409,3086.100098,2542.703613,APC T help
7410,2447.175781,2544.960449,Inflammatory Monocytes
7411,3355.359131,2543.279541,APC T help
7412,3388.791504,2544.634277,Treg
7413,5162.587891,2543.992432,Tumor
7414,2004.020508,2544.982666,Proliferative MPs
7415,2558.14502,2545.580078,B cells
7416,2580.975098,2544.081299,APC T help
7417,2694.163574,2545.661621,MPs
7418,4190.381836,2545.907471,MPs
7419,5212.583008,2545.036621,Proliferating Tumor APCs
7420,1403.918091,2545.748047,Proliferative MPs
7421,1923.329834,2545.7854,B cells
7422,2897.998779,2546.827148,APC T help
7423,3716.887207,2544.837891,Treg
7424,4660.243164,2546.716797,Endothelial
7425,653.4002686,2546.374756,Proliferating Tumor APCs
7426,1841.655518,2547.477295,CD31+TAM
7427,2220.520996,2543.910156,CAFs
7428,2767.113037,2547.293457,CD31+TAM
7429,3414.231201,2548.862793,APC T help
7430,3553.822021,2546.630127,APC T help
7431,3919.838867,2547.074707,MPs
7432,4786.522461,2546.594482,MPs
7433,1746.002808,2546.952393,IDO-1+ Tumor APCs
7434,2744.729248,2548.669189,B cells
7435,2854.588379,2548.491699,APC T help
7436,3014.49585,2544.254639,B cells
7437,3607.517334,2547.644775,APC T help
7438,3997.256348,2548.05249,MPs
7439,5267.534668,2546.310059,Tumor APCs
7440,893.8720703,2548.23999,CD31+TAM
7441,1018.654724,2549.53833,IDO-1+ Tumor APCs
7442,1584.967163,2549.593994,IDO-1+ Tumor APCs
7443,3803.642822,2549.485107,Endothelial
7444,4298.453125,2548.282471,MPs
7445,4975.786133,2549.741699,None Artefacts
7446,5942.845215,2548.708984,Tumor APCs
7447,2288.878662,2549.65332,MPs
7448,3291.205322,2549.230225,TAM
7449,3894.583496,2550.740723,Proliferative MPs
7450,3957.092773,2550.14502,MPs
7451,4725.641113,2549.836426,MPs
7452,5500.869141,2549.101563,Proliferative MPs
7453,2267.185547,2549.712891,Endothelial
7454,3160.002197,2550.471436,CD31+TAM
7455,3318.060547,2551.338135,APC T help
7456,3443.704102,2550.867432,APC T help
7457,4758.821289,2550.717529,Treg
7458,2131.403076,2551.025391,None Artefacts
7459,4449.159668,2552.322998,Inflammatory Monocytes
7460,4483.830566,2551.179932,TAM
7461,5355.291992,2552.577393,Proliferating Tumor APCs
7462,5474.858398,2552.592041,MPs
7463,1230.124512,2549.849609,IDO-1+ Tumor APCs
7464,2347.958984,2551.456299,CAFs
7465,2614.156494,2551.521729,APC T help
7466,4608.318848,2556.568848,CD31+TAM
7467,5844.694824,2553.03418,Tumor APCs
7468,1764.861206,2555.618408,CD31+TAM
7469,1044.169678,2554.671387,IDO-1+ Tumor APCs
7470,1347.143555,2554.426025,CAFs
7471,2069.236816,2553.49292,Treg
7472,4378.931152,2554.686523,Proliferative MPs
7473,4418.213379,2556.466309,Tcyt
7474,4642.136719,2552.814209,Endothelial
7475,801.5204468,2556.153076,CD31+TAM
7476,2107.704346,2556.862061,None Artefacts
7477,3470.307617,2555.818359,APC T help
7478,1704.365112,2556.646973,IDO-1+ Tumor APCs
7479,3654.189453,2558.029785,T help
7480,4256.28418,2556.876465,MPs
7481,4515.419922,2555.734619,TAM
7482,4681.070801,2557.034668,CD31+TAM
7483,4854.698242,2556.427979,MPs
7484,3563.946289,2557.867188,Proliferative MPs
7485,5065.847168,2558.423584,T help
7486,5977.683105,2558.209961,Tumor
7487,2870.88208,2559.157227,Treg
7488,3197.69873,2557.70166,CD31+TAM
7489,5546.606934,2559.103027,Proliferative MPs
7490,2677.780762,2560.903809,Proliferative MPs
7491,2927.330078,2560.465088,APC T help
7492,4127.037109,2560.14502,Proliferative MPs
7493,5086.12793,2559.819092,T help
7494,619.5,2560.261475,Proliferating Tumor APCs
7495,2369.759033,2561.25293,CAFs
7496,5185.467773,2560.244141,Tumor APCs
7497,5934.422852,2560.395996,Tumor APCs
7498,513.7910156,2561.670166,CD31+TAM
7499,4163.579102,2561.960449,Proliferative MPs
7500,968.7085571,2562.328613,CD31+TAM
7501,1442.354858,2563.190186,CD31+TAM
7502,3498.64917,2566.418213,APC T help
7503,3612.22876,2562.230713,None Artefacts
7504,3689.473877,2563.621338,Endothelial
7505,4341.143555,2563.154541,B cells
7506,5043.671875,2562.729004,None Artefacts
7507,5380.71875,2562.442871,Proliferating Tumor APCs
7508,748.1464233,2565.513428,Inflammatory Monocytes
7509,2032.997681,2563.210693,Proliferative MPs
7510,2602.339844,2563.94458,APC T help
7511,2977.944336,2562.581055,CD31+TAM
7512,3865.21582,2564.206787,MPs
7513,4571.341309,2565.340088,TAM
7514,5578.208984,2564.02124,Inflammatory Monocytes
7515,1209.649414,2565.1604,TAM
7516,1557.194214,2565.602051,IDO-1+ Tumor APCs
7517,1945.723022,2564.49585,B cells
7518,2508.701416,2563.240723,B cells
7519,2562.501953,2564.339844,B cells
7520,3421.732422,2565.175781,APC T help
7521,3842.935547,2565.821777,Proliferative MPs
7522,1755.571411,2566.785645,CD31+TAM
7523,4821.413574,2565.674805,Inflammatory Monocytes
7524,1180.718506,2566.868896,IDO-1+ Tumor APCs
7525,1369.290039,2566.925049,Inflammatory Monocytes
7526,1911.768921,2567.429932,B cells
7527,2840.595703,2567.770996,Treg
7528,4234.609863,2566.620361,Proliferative MPs
7529,4026.341553,2567.898193,MPs
7530,4932.587891,2568.671143,Inflammatory Monocytes
7531,5273.54248,2568.620605,Proliferating Tumor APCs
7532,5451.603516,2567.712646,CD31+TAM
7533,1143.436401,2567.993652,Tumor APCs
7534,1281.061768,2567.661865,TAM
7535,1608.493042,2571.914307,IDO-1+ Tumor APCs
7536,1806.71106,2568.313965,APC T help
7537,3359.36084,2568.611328,CD31+TAM
7538,5607.236816,2569.170654,None Artefacts
7539,778.5672607,2570.372559,Endothelial
7540,3478.827881,2571.22583,APC T help
7541,3971.366455,2570.020508,Proliferative MPs
7542,380.8230896,2572.282227,None2 Immune/cancer Artefacts
7543,991.9559937,2571.798584,TAM
7544,1534.494751,2569.805176,TAM
7545,1886.729248,2571.459473,APC T help
7546,2717.05957,2570.563477,B cells
7547,3054.116455,2570.978271,Tcyt
7548,1745.222778,2571.923828,CD31+TAM
7549,1980.258789,2567.666016,APC T help
7550,3537.170654,2571.983643,APC T help
7551,3580.456543,2570.452637,APC T help
7552,3939.389648,2571.828613,MPs
7553,4800.677734,2571.748535,Inflammatory Monocytes
7554,5216.429199,2571.667725,Proliferating Tumor APCs
7555,2328.734863,2575.847412,CAFs
7556,2878.573975,2573.187744,APC T help
7557,1499.609131,2573.554932,IDO-1+ Tumor APCs
7558,3817.918457,2573.197998,MPs
7559,1774.247559,2574.504883,APC T help
7560,2450.763672,2573.897705,T help
7561,2775.779053,2574.988037,B cells
7562,2900.618164,2574.460693,APC T help
7563,3096.022461,2574.086914,APC T help
7564,3445.48999,2575.299561,Treg
7565,4160.447754,2575.979736,MPs
7566,4958.237793,2575.460449,MPs
7567,5514,2575.143555,Treg
7568,915.6859131,2575.479736,Inflammatory Monocytes
7569,1824.984497,2577.162109,APC T help
7570,2414.552979,2575.889404,None Artefacts
7571,2664.908936,2576.261963,Tcyt
7572,2809.320313,2575.743652,B cells
7573,2467.35083,2576.382324,Treg
7574,3013.645996,2577.061768,APC T help
7575,3170.008057,2576.464844,TAM
7576,3388.940674,2575.990479,APC T help
7577,4060.406982,2577.112061,MPs
7578,4533.455078,2577.55542,APC T help
7579,5355.432129,2576.449219,TAM
7580,3306.869629,2577.790527,APC T help
7581,3708.268066,2577.220459,Endothelial
7582,4632.137695,2578.22998,Endothelial
7583,2244.793213,2578.492432,CAFs
7584,3789.52832,2579.427734,None Artefacts
7585,4652.481934,2578.369629,Endothelial
7586,1077.881714,2579.791016,Tumor APCs
7587,1345.766357,2580.327148,Inflammatory Monocytes
7588,4117.009277,2580.003662,MPs
7589,4718.59375,2579.207764,MPs
7590,1581.308838,2580.51709,IDO-1+ Tumor APCs
7591,1649.276123,2580.370605,IDO-1+ Tumor APCs
7592,1962.497437,2582.355957,Proliferative MPs
7593,2074.600586,2579.977051,B cells
7594,3247.439209,2579.587402,TAM
7595,3654.415283,2581.172607,Endothelial
7596,4499.22168,2581.262207,TAM
7597,4676.972168,2581.743896,Treg
7598,4777.043945,2580.607178,Tcyt
7599,5488.078613,2580.802734,CD31+TAM
7600,1732.734131,2581.410156,CD31+TAM
7601,2164.083984,2582.88623,None Artefacts
7602,3993.847656,2581.93457,Proliferative MPs
7603,4393.696289,2580.958496,Endothelial
7604,4452.166504,2581.781006,IDO-1+ Tumor APCs
7605,5180.17627,2582.533936,Proliferating Tumor APCs
7606,1844.783813,2581.297363,APC T help
7607,2275.817871,2583.17749,Endothelial
7608,3128.638672,2583.005127,TAM
7609,3677.521973,2582.163086,Endothelial
7610,4320.495605,2583.208496,B cells
7611,4878.959473,2584.846436,None Artefacts
7612,943.8428955,2583.630127,MPs
7613,3422.476074,2584.302979,APC T help
7614,4273.876953,2582.934814,MPs
7615,5637.938477,2583.876465,None Artefacts
7616,1054.296997,2585.583496,Proliferating Tumor APCs
7617,2187.326172,2585.505371,CAFs
7618,2745.287598,2584.431152,B cells
7619,2979.858887,2586.280762,CD31+TAM
7620,638.7089233,2586.925537,IDO-1+ Tumor APCs
7621,1324.711792,2587.233154,CD31+TAM
7622,2299.215576,2587.884277,Endothelial
7623,3076.040771,2586.551025,APC T help
7624,3208.810547,2585.935791,TAM
7625,3728.999023,2587.905518,Endothelial
7626,5059.354004,2586.719727,Tcyt
7627,1234.140503,2587.594482,TAM
7628,2859.046631,2588.421631,APC T help
7629,5600.490723,2588.231201,CD31+TAM
7630,1028.579712,2589.035645,TAM
7631,1446.705078,2588.744385,TAM
7632,1622.861572,2588.718018,IDO-1+ Tumor APCs
7633,3400.959717,2589.599609,APC T help
7634,3515.288086,2588.495605,Treg
7635,3858.218018,2589.267822,MPs
7636,4192.325684,2587.514404,MPs
7637,4352.439453,2589.05127,B cells
7638,4571,2588.870117,TAM
7639,742.4794922,2590.504639,None2 Immune/cancer Artefacts
7640,1203.983643,2590.043945,IDO-1+ Tumor APCs
7641,3346.359131,2589.793701,APC T help
7642,5308.958984,2590.123047,CD31+TAM
7643,3459.597412,2589.05835,APC T help
7644,3544.477051,2590.611816,Treg
7645,4742.741211,2591.664795,Treg
7646,1807.571045,2591.820313,CD31+TAM
7647,2524.625488,2592.214844,B cells
7648,2577.495605,2592.782227,Inflammatory Monocytes
7649,2616.85376,2591.750977,Proliferative MPs
7650,5367.890137,2590.737549,Inflammatory Monocytes
7651,1992.932739,2592.459473,Treg
7652,2027.193115,2592.983887,B cells
7653,2692.955078,2593.362061,APC T help
7654,4855.916992,2593.775146,Treg
7655,1263.68335,2594.568604,TAM
7656,2252.180664,2597.532471,Endothelial
7657,2795.572754,2594.794922,MPs
7658,3032.751465,2594.578857,Tcyt
7659,3652.97583,2594.979736,Endothelial
7660,3749.510498,2597,Endothelial
7661,1690.638672,2595.405029,IDO-1+ Tumor APCs
7662,4134.814453,2595.732666,Proliferative MPs
7663,1133.711792,2595.964844,IDO-1+ Tumor APCs
7664,1871.203491,2596.602539,APC T help
7665,2055.985352,2598.655762,Tcyt
7666,2177.405029,2596.867676,CAFs
7667,2541.060303,2598.328857,Tcyt
7668,2825.247559,2595.978516,B cells
7669,3232.378906,2597.444336,APC T help
7670,711.6248779,2596.797852,IDO-1+ Tumor APCs
7671,1363.458618,2598.25,Tcyt
7672,822.4591675,2598.038574,CD31+TAM
7673,1963.785767,2597.814209,T help
7674,2089.633057,2598.366943,Tcyt
7675,2649.648193,2598.798096,APC T help
7676,4014.548096,2598.980713,MPs
7677,487.7483215,2598.907227,APC T help
7678,5003.42627,2599.500977,Inflammatory Monocytes
7679,5476.875488,2599.196289,IDO-1+ Tumor APCs
7680,574.543457,2602.708008,IDO-1+ Tumor APCs
7681,1772.213867,2599.008789,Endothelial
7682,2560.794434,2601.788574,APC T help
7683,5084.987793,2600.470947,CD31+TAM
7684,5156.449219,2595.056885,Tumor APCs
7685,769.0576172,2601.881592,CD31+TAM
7686,3477.829346,2601.922852,APC T help
7687,4955.051758,2602.238525,None Artefacts
7688,2111.898926,2603.973877,T help
7689,3590.651611,2603.117188,Tcyt
7690,3918.457764,2602.877197,Proliferative MPs
7691,5326.263184,2603.394775,CD31+TAM
7692,5448.42627,2603.151855,Tumor APCs
7693,5977.547363,2601.872559,Tumor APCs
7694,3303.428223,2603.145996,B cells
7695,4677.413574,2603.925293,IDO-1+ Tumor APCs
7696,1397.106689,2601.939209,Treg
7697,2449.791748,2605.082275,Tcyt
7698,2774.432861,2604.48291,MPs
7699,3259.950684,2604.190674,B cells
7700,3434.926758,2604.439697,APC T help
7701,4619.26123,2605.96582,Proliferating Tumor APCs
7702,5207.527344,2604.696045,Proliferating Tumor APCs
7703,5660,2604.687256,None Artefacts
7704,1299.167358,2605.553467,IDO-1+ Tumor APCs
7705,2402.321777,2605.880371,None Artefacts
7706,3095.819824,2605.09082,APC T help
7707,3992.407227,2608.135986,MPs
7708,4061.331787,2605.96582,Proliferative MPs
7709,5291.384277,2605.398193,APC T help
7710,1541.46582,2606.50293,IDO-1+ Tumor APCs
7711,1851.434448,2607.558105,APC T help
7712,3886.081787,2607.709961,Proliferative MPs
7713,3945.947998,2607.540771,Proliferative MPs
7714,3968.302979,2606.411377,Proliferative MPs
7715,5389.780762,2606.84375,Tumor
7716,5921.183594,2607.350342,None Artefacts
7717,3066.516846,2607.89624,Endothelial
7718,3132.691406,2608.712646,TAM
7719,3801.160645,2608.563965,Proliferative MPs
7720,4429.375488,2608.600098,Tumor
7721,5628.504883,2609.473877,MPs
7722,615.4743042,2609.561279,Tumor APCs
7723,1569.5625,2609.680176,IDO-1+ Tumor APCs
7724,1599.702637,2609.612061,None2 Immune/cancer Artefacts
7725,3408.30127,2609.218262,APC T help
7726,3644.691162,2611.064209,Endothelial
7727,4332.779785,2610.007813,Treg
7728,4459.60791,2609.532715,TAM
7729,5693.307129,2609.769043,None Artefacts
7730,962.7938843,2611.834717,IDO-1+ Tumor APCs
7731,1453.61377,2610.778564,IDO-1+ Tumor APCs
7732,3781.986572,2611.12915,B cells
7733,4547.681152,2610.298828,APC T help
7734,4804.68457,2612.168213,MPs
7735,5040.827148,2610.172607,None Artefacts
7736,5533.181641,2611.725098,CAFs
7737,377.5669861,2609.843994,TAM
7738,1622.742798,2611.906006,IDO-1+ Tumor APCs
7739,1830.41687,2612.675781,Treg
7740,2847.101563,2612.085693,APC T help
7741,4178.506348,2612.192139,MPs
7742,4230.694824,2610.332031,MPs
7743,4511.542969,2612.09668,CD31+TAM
7744,4765.849609,2611.511475,CD31+TAM
7745,994.6028442,2611.082764,IDO-1+ Tumor APCs
7746,1196.52478,2612.88208,IDO-1+ Tumor APCs
7747,2805.39209,2612.67041,Proliferative MPs
7748,3368.072754,2611.714844,APC T help
7749,5709.802734,2614.197021,MPs
7750,890.2650757,2615.257324,CD31+TAM
7751,1705.881592,2614.667969,APC T help
7752,2145.434814,2611.147705,CAFs
7753,2350.243652,2613.456787,CAFs
7754,3607.51416,2613.368408,Endothelial
7755,4841.396484,2613.880615,CD31+TAM
7756,5138.493164,2614.267578,TAM
7757,1018.035217,2614.092529,Tumor APCs
7758,1645.378052,2614.481934,Proliferating Tumor APCs
7759,1739.017212,2614.731934,APC T help
7760,2071.767334,2613.062988,Proliferative MPs
7761,2473.498535,2612.963379,B cells
7762,3328.721191,2614.477783,APC T help
7763,509.6941223,2615.755371,CD31+TAM
7764,2729.384521,2616.252197,B cells
7765,4723.80957,2615.986572,MPs
7766,5779.932617,2615.927246,None Artefacts
7767,538.6385498,2616.536133,CD31+TAM
7768,3002.403809,2616.306396,APC T help
7769,3760.115234,2618.127197,B cells
7770,3846.216797,2616.52002,CD31+TAM
7771,5111.514648,2617.35791,TAM
7772,646.131958,2618.061768,Proliferating Tumor APCs
7773,849.4569702,2617.728516,APC T help
7774,2313.250732,2618.825928,Endothelial
7775,3177.672607,2618.241943,Treg
7776,3230.143066,2618.351563,APC T help
7777,4306.230957,2618.333252,Treg
7778,666.1044922,2619.0896,Tumor APCs
7779,737.9403076,2618.603027,CD31+TAM
7780,1772.439819,2619.849609,CD31+TAM
7781,1950.807983,2619.087646,Proliferative MPs
7782,5404.615723,2620.907471,Tumor APCs
7783,2216.979736,2619.32666,CAFs
7784,2546.027344,2620.985107,APC T help
7785,3533.793945,2620.540039,APC T help
7786,4365.15918,2618.411133,Endothelial
7787,4645.369629,2624.627197,TAM
7788,1248.509888,2622.898682,IDO-1+ Tumor APCs
7789,1365.627686,2621.912842,Inflammatory Monocytes
7790,3660.593994,2620.969727,Tcyt
7791,4130.007813,2620.997314,APC T help
7792,2277.625244,2622.267334,Endothelial
7793,2524.888916,2622.888916,B cells
7794,5343.15625,2621.850342,IDO-1+ Tumor APCs
7795,1087.796021,2624.27002,Tumor APCs
7796,1157.573853,2623.594727,APC T help
7797,1799.986816,2623.664063,APC T help
7798,2768.651855,2625.300049,B cells
7799,564.2592163,2629.690918,APC T help
7800,2459.770996,2626.83252,MPs
7801,3568.357178,2626.488525,T help
7802,1039.060181,2625.728271,IDO-1+ Tumor APCs
7803,1324.199829,2626.3396,IDO-1+ Tumor APCs
7804,2260.834717,2626.803223,None Artefacts
7805,3488.445801,2626.537354,APC T help
7806,3515.62085,2626.061279,Treg
7807,3921.424316,2626.631592,Inflammatory Monocytes
7808,795.9611206,2627.014648,APC T help
7809,2914.336426,2627.866699,APC T help
7810,3041.91626,2628.000977,Tcyt
7811,2507.256836,2629.760498,B cells
7812,3378.310059,2629.453369,APC T help
7813,3865.726563,2629.112305,APC T help
7814,5325.224609,2629.522705,Proliferating Tumor APCs
7815,5691.383789,2628.581299,None Artefacts
7816,1974.299683,2632.450439,B cells
7817,3681.626221,2629.76123,APC T help
7818,4615.637695,2629.758545,Proliferating Tumor APCs
7819,5075.961426,2629.19458,MPs
7820,2065.817871,2632.275391,Proliferative MPs
7821,3429.871094,2630.953369,Treg
7822,4274.545898,2630.112305,APC T help
7823,1914.982666,2634.856201,Proliferative MPs
7824,2593.81958,2628.257813,B cells
7825,2937.651611,2630.076904,Treg
7826,3261.309814,2631.483154,B cells
7827,3592.883789,2631.75708,Endothelial
7828,4799.027832,2632.063477,Treg
7829,757.947998,2633.5354,APC T help
7830,1467.02832,2633.75708,IDO-1+ Tumor APCs
7831,2119.9729,2633.42334,T help
7832,2610.86084,2634.356445,B cells
7833,2839.766113,2631.644287,Treg
7834,3302.991943,2633.137207,APC T help
7835,3331.328613,2632.519531,APC T help
7836,4866.217285,2632.468262,T help
7837,5245.120605,2633.32959,TAM
7838,5987.300781,2633.681152,Tumor APCs
7839,2817.68042,2633.602539,B cells
7840,1658.540039,2634.358887,CD31+TAM
7841,2339.651611,2636.074463,Endothelial
7842,2450.983643,2634.81958,Proliferative MPs
7843,2629.873779,2635.293945,Treg
7844,2793.744141,2635.147705,MPs
7845,3892.730469,2634.457031,CD31+TAM
7846,4044.413086,2634.875977,MPs
7847,370.6156616,2635.565918,IDO-1+ Tumor APCs
7848,3139.500732,2635.670166,APC T help
7849,3393.290771,2636.063721,APC T help
7850,3630.347412,2635.4375,Tcyt
7851,3965.7854,2635.243896,APC T help
7852,4679.413086,2636.616699,IDO-1+ Tumor APCs
7853,473.9152527,2637.276855,CD31+TAM
7854,905.6473389,2636.375,CD31+TAM
7855,2699.049561,2636.5625,APC T help
7856,4542.572754,2637.325439,Proliferative MPs
7857,5654.692383,2636.938477,None Artefacts
7858,1020.450867,2639.59082,None2 Immune/cancer Artefacts
7859,1623.043213,2637.92749,CD31+TAM
7860,1722.292847,2638.396729,Inflammatory Monocytes
7861,2957.520996,2637.59668,APC T help
7862,3172.735596,2638.356201,CD31+TAM
7863,4323.190918,2637.398682,Treg
7864,5545.879883,2637.733398,Treg
7865,543.6828003,2638.821289,Tcyt
7866,1288.637817,2638.544189,IDO-1+ Tumor APCs
7867,2859.237549,2637.26709,APC T help
7868,4840.624023,2638.377197,MPs
7869,1552.257446,2639.335449,IDO-1+ Tumor APCs
7870,1688.660278,2641.010498,CD31+TAM
7871,2401.52832,2630.879639,None Artefacts
7872,2475.518555,2639.853516,B cells
7873,2656.10791,2640.77832,APC T help
7874,2727.193359,2640.501221,Treg
7875,5413.657227,2640.719482,Inflammatory Monocytes
7876,2262.646973,2641.624512,Endothelial
7877,2981.286377,2640.746338,APC T help
7878,4371.631836,2642.76709,Endothelial
7879,3657.978516,2641.881348,Tcyt
7880,3829.499268,2642.608398,MPs
7881,4446.007324,2641.641357,IDO-1+ Tumor APCs
7882,1378.36853,2641.083008,CD31+TAM
7883,3475.429443,2643.393555,APC T help
7884,4918.994141,2643.135498,None Artefacts
7885,5219.395996,2644.163574,Proliferating Tumor APCs
7886,5288.220215,2642.784668,IDO-1+ Tumor APCs
7887,5439.561035,2644.2771,APC T help
7888,1853.60376,2644.908447,B cells
7889,2037.080688,2643.622803,B cells
7890,4495.39502,2643.377441,None2 Immune/cancer Artefacts
7891,524.9871216,2645.848389,MPs
7892,1140.205444,2645.023682,Endothelial
7893,2753.425049,2645.087158,B cells
7894,3278.230225,2646.018799,Treg
7895,3933.755371,2644.177246,CD31+TAM
7896,4158.387695,2645.326172,Proliferative MPs
7897,2017.816162,2645.816162,B cells
7898,3360.464355,2645.776123,APC T help
7899,3686.252441,2646.034668,Tcyt
7900,3028.469482,2646.908447,Treg
7901,5357.85791,2647.464844,CD31+TAM
7902,5684.296387,2647.060303,Proliferative MPs
7903,651.0387573,2645.753174,Inflammatory Monocytes
7904,2098.523682,2647.401611,Treg
7905,3205.929443,2648.002197,APC T help
7906,4740.187012,2648.047119,Treg
7907,1816.169312,2648.114746,APC T help
7908,3319.792725,2648.744629,Treg
7909,4029.401855,2648.690674,Proliferative MPs
7910,5186.055176,2648.825439,TAM
7911,5310.456543,2649.003418,TAM
7912,5882.07666,2649.143555,None Artefacts
7913,1598.501831,2649.229492,CD31+TAM
7914,2457.487549,2648.760254,APC T help
7915,2552.040283,2649.405029,APC T help
7916,5714.961914,2650.48877,None Artefacts
7917,2958.905273,2651.862793,APC T help
7918,3591.01709,2651.295898,Proliferative MPs
7919,2874.973877,2647.015625,APC T help
7920,3394.187012,2653.14917,APC T help
7921,3501.116699,2651.854248,APC T help
7922,4709.327148,2651.678223,Treg
7923,972.012085,2651.983887,TAM
7924,5634.88623,2654.114502,T help
7925,1962.165894,2654.122314,Treg
7926,1991.584351,2657.385254,B cells
7927,2053.06665,2654.550049,B cells
7928,2167.588135,2654.341064,CAFs
7929,2527.839355,2653.756836,Treg
7930,2351.793945,2653.930908,CAFs
7931,2497.207275,2654.469971,B cells
7932,2829.859131,2654.969482,Treg
7933,2894.884521,2654.574707,APC T help
7934,4525.44043,2654.457031,Proliferative MPs
7935,593.0974121,2652.986084,APC T help
7936,717.1314697,2655.010254,CD31+TAM
7937,821.0022583,2655.453857,IDO-1+ Tumor APCs
7938,1063.413818,2656.115479,IDO-1+ Tumor APCs
7939,1194.585205,2655.062012,CD31+TAM
